epoch,sac/log_pi,sac/policy_loss,sac/qf1_loss,sac/qf2_loss,sac/alpha_loss,sac/alpha,sac/average_qf1,sac/average_qf2,sac/average_target_q,sac/total_steps,sac/cql/cql_std_q1,sac/cql/cql_std_q2,sac/cql/cql_q1_rand,sac/cql/cql_q2_rand,sac/cql/cql_min_qf1_loss,sac/cql/cql_min_qf2_loss,sac/cql/cql_qf1_diff,sac/cql/cql_qf2_diff,sac/cql/cql_q1_current_actions,sac/cql/cql_q2_current_actions,sac/cql/cql_q1_next_actions,sac/cql/cql_q2_next_actions,sac/cql/alpha_prime_loss,sac/cql/alpha_prime,average_return,average_traj_length,train_time,eval_time,epoch_time
12,0.4790755808353424,1231.3035888671875,2903.3203125,2961.200439453125,-1.6812670230865479,33.42814636230469,-1160.0625,-1160.580078125,-1165.965576171875,13000,122.27647399902344,107.9082260131836,-1405.9527587890625,-1379.85400390625,12.425827980041504,-4.540394306182861,2.485165596008301,-0.9080788493156433,-1201.985595703125,-1203.2247314453125,-1205.193603515625,-1205.6678466796875,0.0,0.0,55.62835,200.0,90.82746195793152,11.50692367553711,102.33438563346863
13,0.31144657731056213,1462.705810546875,2558.8271484375,2594.567138671875,-1.1425296068191528,39.19154739379883,-1382.507080078125,-1386.1461181640625,-1407.332275390625,14000,127.65975952148438,111.21527099609375,-1639.2977294921875,-1613.1851806640625,27.846782684326172,14.521066665649414,5.569356441497803,2.9042134284973145,-1430.392578125,-1432.5830078125,-1432.8333740234375,-1433.8543701171875,0.0,0.0,41.502083,200.0,91.0107774734497,11.865293502807617,102.87607097625732
14,0.43345364928245544,1716.14208984375,3507.88623046875,3546.7529296875,-1.6523218154907227,45.24046325683594,-1637.47216796875,-1638.516357421875,-1656.5264892578125,15000,138.70211791992188,126.61512756347656,-1913.9925537109375,-1895.4990234375,80.70272827148438,41.46514892578125,16.140544891357422,8.29302978515625,-1684.4996337890625,-1687.940673828125,-1688.763671875,-1693.0018310546875,0.0,0.0,26.24416,200.0,91.18485879898071,12.14333701133728,103.328195810318
15,-0.2863337993621826,1851.0443115234375,3790.095458984375,3687.234619140625,1.1576802730560303,57.00358581542969,-1790.203125,-1789.9027099609375,-1813.549072265625,16000,112.32273864746094,104.19378662109375,-2016.1961669921875,-2003.0238037109375,26.980751037597656,-5.764751434326172,5.3961501121521,-1.1529502868652344,-1851.7440185546875,-1847.9326171875,-1853.6156005859375,-1849.998291015625,0.0,0.0,22.642002,200.0,91.41193580627441,12.013304948806763,103.42524075508118
16,1.3314334154129028,2204.11376953125,4811.73828125,5127.759765625,-5.488102912902832,61.67943572998047,-2066.9150390625,-2068.562744140625,-2082.546875,17000,176.04446411132812,161.31179809570312,-2397.029052734375,-2387.654052734375,189.61126708984375,132.58926391601562,37.9222526550293,26.517852783203125,-2082.226318359375,-2111.226318359375,-2085.31201171875,-2112.95166015625,0.0,0.0,33.735443,200.0,89.91381621360779,12.215243577957153,102.12905979156494
17,1.5351649522781372,2547.90625,11610.25,13817.767578125,-6.439154624938965,66.31648254394531,-2414.98486328125,-2431.62060546875,-2419.91845703125,18000,217.8035125732422,196.96563720703125,-2789.3486328125,-2780.605224609375,407.16192626953125,407.4210205078125,81.43238830566406,81.48420715332031,-2395.96923828125,-2436.443115234375,-2399.994384765625,-2439.48974609375,0.0,0.0,34.164566,200.0,90.08003115653992,12.159940958023071,102.23997211456299
18,0.03863641992211342,3017.7939453125,8921.484375,7954.17529296875,-0.16537660360336304,72.2642593383789,-2912.33935546875,-2894.610595703125,-2909.1298828125,19000,171.4239501953125,171.05813598632812,-3260.953125,-3244.122802734375,49.445274353027344,28.078556060791016,9.889055252075195,5.615711212158203,-3005.726318359375,-2983.34619140625,-3004.35888671875,-2979.769775390625,0.0,0.0,38.01287,200.0,90.08808207511902,12.204210042953491,102.29229211807251
19,-0.17611069977283478,3496.6484375,7798.412109375,7587.453125,0.7808380126953125,84.25017547607422,-3380.22607421875,-3383.185302734375,-3416.476806640625,20000,166.5023193359375,166.10806274414062,-3715.335205078125,-3712.78515625,128.63633728027344,133.16171264648438,25.72726821899414,26.632343292236328,-3479.637451171875,-3475.874267578125,-3482.42822265625,-3476.516357421875,0.0,0.0,35.926952,200.0,90.35943865776062,12.121439695358276,102.4808783531189
20,-0.6252256631851196,3885.76416015625,7734.8330078125,7659.923828125,2.861562728881836,97.20751190185547,-3803.0205078125,-3807.184814453125,-3855.958740234375,21000,142.64259338378906,135.47882080078125,-4099.326171875,-4075.960205078125,-64.0142822265625,-8.356972694396973,-12.8028564453125,-1.6713945865631104,-3920.008544921875,-3901.099609375,-3922.59423828125,-3898.68017578125,0.0,0.0,29.588202,200.0,89.2911114692688,12.145252227783203,101.436363697052
21,-0.43051278591156006,4193.43017578125,6552.001953125,6715.6923828125,1.8822910785675049,79.2182846069336,-4086.29736328125,-4092.652587890625,-4134.798828125,22000,159.87582397460938,159.8872833251953,-4419.4462890625,-4398.73974609375,-58.3448486328125,35.43232727050781,-11.668970108032227,7.086465835571289,-4199.58740234375,-4171.369140625,-4206.4873046875,-4176.1650390625,0.0,0.0,57.040516,200.0,90.27486491203308,12.303808689117432,102.57867360115051
22,0.023433290421962738,4813.21484375,5191.3427734375,5238.05810546875,-0.0991886556148529,68.91040802001953,-4667.61767578125,-4670.873046875,-4721.609375,23000,182.441162109375,178.81787109375,-5061.38525390625,-5027.45263671875,-141.67701721191406,-10.692387580871582,-28.335403442382812,-2.1384775638580322,-4803.2001953125,-4763.46337890625,-4805.8017578125,-4763.48486328125,0.0,0.0,82.96869,200.0,90.07331562042236,12.1399405002594,102.21325612068176
23,0.6789336800575256,5595.5732421875,9917.607421875,11028.052734375,-2.928506374359131,74.69332885742188,-5403.44580078125,-5408.89111328125,-5435.966796875,24000,217.2950439453125,195.2000732421875,-5853.65380859375,-5793.1259765625,16.035533905029297,62.13079833984375,3.207106828689575,12.426159858703613,-5519.95703125,-5480.07568359375,-5530.54833984375,-5489.79443359375,0.0,0.0,89.94587,200.0,90.08045887947083,12.21282410621643,102.29328298568726
24,-0.17603662610054016,6021.54931640625,12523.771484375,12899.7880859375,0.7867214679718018,87.2762680053711,-5832.10595703125,-5835.03369140625,-5896.21240234375,25000,275.712646484375,255.01776123046875,-6389.0322265625,-6311.64599609375,-66.1873779296875,158.5933837890625,-13.237476348876953,31.71867561340332,-6010.08349609375,-5938.66748046875,-6013.62060546875,-5939.3173828125,0.0,0.0,41.365013,200.0,87.51927375793457,11.951592683792114,99.47086644172668
25,1.105017900466919,6227.861328125,13059.291015625,11889.91796875,-5.070619583129883,98.36856842041016,-6024.1552734375,-6037.5126953125,-6107.1611328125,26000,338.0022888183594,324.15478515625,-6657.28271484375,-6640.79541015625,370.1561279296875,387.5877380371094,74.0312271118164,77.51754760742188,-6080.453125,-6095.16650390625,-6088.7666015625,-6099.6552734375,0.0,0.0,58.461243,200.0,86.75458145141602,11.731276988983154,98.48585844039917
26,-0.2757010757923126,6285.9306640625,14403.7041015625,14109.294921875,1.3275296688079834,123.35982513427734,-6122.53515625,-6118.62353515625,-6156.8115234375,27000,282.8989562988281,291.23651123046875,-6686.390625,-6654.30810546875,-40.61383056640625,194.52426147460938,-8.122766494750977,38.90485382080078,-6285.42822265625,-6238.3408203125,-6292.21044921875,-6239.654296875,0.0,0.0,59.85855,200.0,86.89255142211914,11.67979645729065,98.57234787940979
27,-0.31242531538009644,7964.5830078125,17349.44921875,17315.388671875,1.4587879180908203,106.61642456054688,-7803.2412109375,-7800.9638671875,-7826.693359375,28000,280.8287353515625,278.7921142578125,-8377.7939453125,-8308.6640625,-117.64834594726562,129.96844482421875,-23.5296688079834,25.993690490722656,-7979.12744140625,-7917.38134765625,-7986.71630859375,-7927.1181640625,0.0,0.0,53.947132,200.0,86.3958945274353,11.86398959159851,98.25988411903381
28,0.31340527534484863,7976.81640625,19770.361328125,18868.5390625,-1.4767259359359741,111.26042175292969,-7755.9375,-7773.71044921875,-7867.646484375,29000,369.0518798828125,365.63116455078125,-8474.921875,-8463.5048828125,208.70103454589844,304.87127685546875,41.74020767211914,60.97425842285156,-7918.51416015625,-7889.8671875,-7929.12451171875,-7901.8212890625,0.0,0.0,55.319435,200.0,86.61563086509705,11.722682476043701,98.33831334114075
29,0.19075468182563782,8971.939453125,19694.6875,20737.666015625,-0.8902187347412109,106.3594970703125,-8757.7109375,-8755.4921875,-8859.7041015625,30000,369.3735046386719,353.8150329589844,-9475.3974609375,-9415.822265625,140.95970153808594,244.5746612548828,28.191940307617188,48.91493225097656,-8932.96875,-8881.9521484375,-8940.8876953125,-8891.7685546875,0.0,0.0,49.331757,200.0,86.89699363708496,11.821502923965454,98.71849656105042
30,-0.12545663118362427,9156.5625,25687.78125,21645.880859375,0.614406406879425,133.93589782714844,-8941.314453125,-8918.1171875,-8986.142578125,31000,396.18511962890625,389.37384033203125,-9715.5615234375,-9652.5263671875,-45.57579803466797,127.67156982421875,-9.11515998840332,25.534313201904297,-9151.6796875,-9085.1474609375,-9164.25390625,-9092.5703125,0.0,0.0,50.322094,200.0,89.4078598022461,12.112600564956665,101.52046036720276
31,-0.15478762984275818,9713.01953125,18036.328125,18917.98046875,0.7476813793182373,125.25711059570312,-9538.8076171875,-9535.173828125,-9659.3115234375,32000,387.63580322265625,380.9965515136719,-10260.578125,-10206.5498046875,57.853206634521484,301.93487548828125,11.57064151763916,60.38697814941406,-9719.2490234375,-9651.6611328125,-9723.4814453125,-9657.47265625,0.0,0.0,11.495039,200.0,85.87144660949707,11.521168231964111,97.39261484146118
32,0.21351543068885803,10497.6455078125,40350.59765625,40003.3828125,-1.0625319480895996,144.94737243652344,-10286.607421875,-10288.49609375,-10422.658203125,33000,389.009033203125,372.36322021484375,-11004.4990234375,-10956.2841796875,276.2140197753906,404.75164794921875,55.24280548095703,80.95033264160156,-10445.2568359375,-10412.482421875,-10451.8193359375,-10418.2099609375,0.0,0.0,50.78356,200.0,84.12235736846924,11.42429804801941,95.54665541648865
33,0.5596408843994141,10455.0517578125,33004.09375,36009.2578125,-2.814307689666748,152.74566650390625,-10201.083984375,-10173.703125,-10335.7431640625,34000,492.6136169433594,487.01385498046875,-11120.3515625,-11051.251953125,260.1037292480469,462.87896728515625,52.020748138427734,92.57579040527344,-10344.3271484375,-10273.8740234375,-10351.8623046875,-10278.7158203125,0.0,0.0,42.41604,200.0,83.73953247070312,11.421403408050537,95.16093587875366
34,1.1377944946289062,12194.25390625,52252.04296875,54389.90625,-5.9845380783081055,192.43740844726562,-11782.966796875,-11817.01171875,-11908.4736328125,35000,603.4122314453125,572.2313232421875,-12963.8408203125,-12883.263671875,366.3052978515625,574.4600219726562,73.26106262207031,114.89200592041016,-11925.0498046875,-11908.0810546875,-11952.8427734375,-11934.5712890625,0.0,0.0,55.70388,200.0,83.51380920410156,12.169965028762817,95.68377423286438
35,-0.5468004941940308,12552.01171875,66267.828125,67542.6328125,2.979097604751587,232.3476104736328,-12358.86328125,-12352.9375,-12509.61328125,36000,488.1119384765625,503.5406494140625,-13298.5927734375,-13243.392578125,-114.52687072753906,246.865966796875,-22.90537452697754,49.373191833496094,-12643.9189453125,-12563.97265625,-12652.8291015625,-12568.5244140625,0.0,0.0,59.804585,200.0,90.5181736946106,12.527508974075317,103.04568266868591
36,-0.5659990906715393,14441.5390625,25470.255859375,25029.318359375,2.9519619941711426,184.10182189941406,-14232.4404296875,-14232.8876953125,-14355.376953125,37000,503.19244384765625,476.2067565917969,-15175.9208984375,-15033.484375,-103.47825622558594,386.84619140625,-20.69565200805664,77.3692398071289,-14499.1083984375,-14389.353515625,-14505.0625,-14397.978515625,0.0,0.0,42.176254,200.0,91.28985047340393,12.44080400466919,103.73065447807312
37,-0.2975587248802185,14082.9921875,36493.90625,35486.0390625,1.492016315460205,150.53431701660156,-13860.611328125,-13853.44921875,-13993.07421875,38000,521.500244140625,499.5704345703125,-14826.7412109375,-14695.265625,24.22292709350586,409.2520751953125,4.844585418701172,81.85041809082031,-14092.728515625,-13991.5078125,-14109.0693359375,-14004.0615234375,0.0,0.0,45.695805,200.0,91.79590821266174,12.346257209777832,104.14216542243958
38,0.4208919107913971,15304.029296875,55498.54296875,57087.734375,-2.2127585411071777,191.96421813964844,-14975.46484375,-14969.2578125,-15160.974609375,39000,552.0986938476562,524.7495727539062,-16029.462890625,-15923.09375,172.63372802734375,420.28662109375,34.5267448425293,84.05732727050781,-15214.15625,-15122.322265625,-15227.5908203125,-15130.2255859375,0.0,0.0,43.69783,200.0,89.48047065734863,12.205747842788696,101.68621850013733
39,0.5220389366149902,15666.134765625,78413.078125,78343.546875,-2.8362786769866943,228.85275268554688,-15241.9462890625,-15255.640625,-15407.748046875,40000,599.2900390625,567.40380859375,-16424.46875,-16348.2021484375,184.85263061523438,345.21142578125,36.97052764892578,69.04228210449219,-15501.8818359375,-15470.4130859375,-15508.9501953125,-15471.078125,0.0,0.0,26.957312,200.0,89.40631818771362,12.075141668319702,101.48145985603333
40,-0.2735629677772522,16894.875,59560.51953125,56494.6171875,1.427281379699707,184.449951171875,-16614.267578125,-16623.015625,-16885.17578125,41000,657.6910400390625,615.3934326171875,-17860.587890625,-17737.181640625,-61.7155876159668,189.24603271484375,-12.343117713928223,37.849205017089844,-16927.78125,-16861.2734375,-16932.4765625,-16869.978515625,0.0,0.0,16.48537,200.0,89.14583086967468,11.994757652282715,101.1405885219574
41,0.7180380821228027,17328.333984375,40729.9453125,40413.02734375,-3.797341823577881,198.04544067382812,-17097.234375,-17086.8359375,-17250.2578125,42000,755.5988159179688,692.3230590820312,-18396.162109375,-18236.693359375,806.238525390625,1083.534912109375,161.24771118164062,216.70697021484375,-17148.06640625,-17079.310546875,-17154.921875,-17082.08984375,0.0,0.0,10.128683,200.0,88.2438268661499,11.922545909881592,100.1663727760315
42,0.5219667553901672,19209.083984375,83529.734375,82634.6640625,-2.9170284271240234,267.34326171875,-18893.677734375,-18881.998046875,-19073.98046875,43000,826.478515625,707.132568359375,-20370.06640625,-20144.271484375,912.276123046875,937.3607788085938,182.45523071289062,187.47215270996094,-18975.76171875,-18980.865234375,-18979.6875,-18981.177734375,0.0,0.0,24.002407,200.0,86.97829413414001,12.232104778289795,99.21039891242981
43,0.3608851432800293,17529.33984375,87284.921875,84114.03125,-2.0920543670654297,329.3131103515625,-17194.94921875,-17188.89453125,-17326.41796875,44000,892.7890014648438,809.0189208984375,-18824.041015625,-18660.400390625,561.4261474609375,715.108642578125,112.28522491455078,143.021728515625,-17361.970703125,-17353.263671875,-17378.6875,-17371.623046875,0.0,0.0,8.224649,200.0,88.1865622997284,12.08085584640503,100.26741814613342
44,0.11679387092590332,18043.515625,151231.4375,154648.21875,-0.6931958794593811,378.11859130859375,-17722.96484375,-17715.517578125,-17895.603515625,45000,981.9647216796875,900.860595703125,-19506.939453125,-19347.900390625,678.1137084960938,768.3404541015625,135.62274169921875,153.6680908203125,-17928.69140625,-17901.091796875,-17945.810546875,-17915.21875,0.0,0.0,7.711955,200.0,87.66105675697327,12.216186285018921,99.87724304199219
45,0.09859529137611389,18977.875,117484.234375,115781.546875,-0.591210663318634,401.9541015625,-18643.478515625,-18629.80859375,-18792.234375,46000,905.3910522460938,791.290283203125,-20314.662109375,-20113.994140625,749.8902587890625,681.4974975585938,149.97805786132812,136.29949951171875,-18875.625,-18870.857421875,-18897.748046875,-18883.61328125,0.0,0.0,9.324934,200.0,87.81541967391968,11.96225619316101,99.77767586708069
46,-0.03314821422100067,19570.537109375,214088.109375,219988.265625,0.19877569377422333,402.0478210449219,-19326.896484375,-19296.5859375,-19576.29296875,47000,848.7265625,755.3070068359375,-20813.609375,-20589.759765625,1020.7422485351562,1066.719482421875,204.14845275878906,213.34388732910156,-19553.5546875,-19497.01953125,-19549.544921875,-19492.70703125,0.0,0.0,8.906313,200.0,88.17900466918945,11.544696569442749,99.7237012386322
47,-0.07137475907802582,18390.12109375,181398.90625,179755.890625,0.422697514295578,373.241455078125,-18179.23046875,-18167.62109375,-18327.59765625,48000,762.2996826171875,713.0477905273438,-19492.263671875,-19373.74609375,908.6835327148438,982.4475708007812,181.73670959472656,196.48951721191406,-18369.509765625,-18345.8984375,-18385.630859375,-18358.96875,0.0,0.0,8.293387,200.0,91.73552203178406,12.6054847240448,104.34100675582886
48,0.21815550327301025,19014.7265625,99306.4140625,99897.953125,-1.2823209762573242,357.0992126464844,-18736.38671875,-18756.0390625,-18930.953125,49000,953.2984619140625,876.8768310546875,-20316.91796875,-20226.5703125,1104.688232421875,1058.159423828125,220.93765258789062,211.63189697265625,-18843.25,-18893.580078125,-18846.794921875,-18897.912109375,0.0,0.0,7.989245,200.0,88.4047749042511,11.91408920288086,100.31886410713196
49,0.27604061365127563,20242.611328125,100139.625,100479.6796875,-1.6262873411178589,361.9402160644531,-19898.18359375,-19902.056640625,-20034.001953125,50000,871.876953125,816.2821044921875,-21401.240234375,-21296.408203125,887.1865844726562,864.3760986328125,177.43731689453125,172.87521362304688,-20044.576171875,-20060.39453125,-20054.244140625,-20069.2578125,0.0,0.0,8.0507965,200.0,54.6303026676178,2.102592706680298,56.732895374298096
